enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance
Laboratory Equipment,7434,6367e34d-2fbf-48c7-8db7-2505718f001c,Laboratory equipment,,https://bedes.lbl.gov/node/6367e34d-2fbf-48c7-8db7-2505718f001c,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9484210526315789
Machinery,7435,276415c7-0894-45fd-9aca-df5b7ccf920c,Machinery,,https://bedes.lbl.gov/node/276415c7-0894-45fd-9aca-df5b7ccf920c,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,1.0
Air Compressor,7436,07afbe80-b35d-4626-bff7-151751ef4c43,Air compressor,,https://bedes.lbl.gov/node/07afbe80-b35d-4626-bff7-151751ef4c43,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9714285714285714
Fume Hood,7437,9e669c8e-2f93-4cc6-8db3-ba0abd80db33,Fume hood,,https://bedes.lbl.gov/node/9e669c8e-2f93-4cc6-8db3-ba0abd80db33,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9555555555555556
Appliance,7438,62a81cf2-95e7-4bb0-bbab-a4dca988e736,Appliance,Appliance load,https://bedes.lbl.gov/node/62a81cf2-95e7-4bb0-bbab-a4dca988e736,e554b6e8-b2c1-4a66-8fd4-12017b04d550,1.0
Gaming/Hobby/Leisure,7439,,,,,,
Infrastructure,7440,56be8157-1bc2-4ce7-8468-046055d5fe84,Infrastructure,,https://bedes.lbl.gov/node/56be8157-1bc2-4ce7-8468-046055d5fe84,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,1.0
Electric Vehicle Charging,7441,f84c4622-3c39-4b4c-b27f-5ac1ee5bc882,Electric vehicle charging,,https://bedes.lbl.gov/node/f84c4622-3c39-4b4c-b27f-5ac1ee5bc882,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.968
Other,7442,,,,,,
Unknown,7443,,,,,,
Programmable Thermostat,7444,0dce9545-e48c-45e3-a02a-8fb415d6ec08,Programmable,Or scheduled,https://bedes.lbl.gov/node/0dce9545-e48c-45e3-a02a-8fb415d6ec08,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9043478260869565
Manual Analog Thermostat,7445,,,,,,
Manual Digital Thermostat,7446,,,,,,
Manual On/Off,7447,,,,,,
EMCS,7448,,,,,,
Always On,7449,50a96337-9321-435a-96d5-dc4a8b3031e0,Always on,,https://bedes.lbl.gov/node/50a96337-9321-435a-96d5-dc4a8b3031e0,9f25b506-119d-4216-950e-8c2530512ce9,0.9555555555555556
Timer,7450,f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,Timer,,https://bedes.lbl.gov/node/f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,9f25b506-119d-4216-950e-8c2530512ce9,1.0
Other,7451,,,,,,
Unknown,7452,,,,,,
ENERGY STAR,7453,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,,https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,7454,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,7455,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,7456,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,7457,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,7458,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,7459,,,,,,
None,7460,,,,,,
Unknown,7461,,,,,,
Roof,7462,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up theÊtop exterior boundary of the premises envelope.Ê It isÊgenerally horizontal or sloped less than 60 degrees from horizontal.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
Mechanical Room,7463,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334
Mechanical Floor,7464,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9473809523809523
Penthouse,7465,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Interior,7466,ee8c4974-f7f5-4b23-afd3-5c025bf6c607,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Exterior,7467,4c4b6f76-164d-43ff-9b15-593283074f6c,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Closet,7468,54837e75-a992-4f16-8aab-72eac17e18bb,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/54837e75-a992-4f16-8aab-72eac17e18bb,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Garage,7469,cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Attic,7470,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,7471,,,,,,
Unknown,7472,,,,,,
Escalator,7473,5beef081-0e1b-4660-bf9a-d5eb2f3feea2,Escalator,"An escalator is a moving staircase consisting of an endlessly circulating belt of steps driven by a motor, conveying people between the floors of a building.",https://bedes.lbl.gov/node/5beef081-0e1b-4660-bf9a-d5eb2f3feea2,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,1.0
Elevator,7474,70cd317d-51e6-4ac3-beb4-183dbf017321,Elevator,An elevator is a platform or compartment housed in a shaft for raising and lowering people or things to different floors or levels.,https://bedes.lbl.gov/node/70cd317d-51e6-4ac3-beb4-183dbf017321,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,1.0
Conveyor Belt,7475,7367d047-f585-4718-87f7-8010cbd4c866,Conveyor belt,"a continuous moving band of fabric, rubber, or metal used for moving objects from one place to another.",https://bedes.lbl.gov/node/7367d047-f585-4718-87f7-8010cbd4c866,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9692307692307692
Overhead Conveyor,7476,1c056f68-9701-4357-a841-f5830c807767,Overhead conveyor,"Overhead conveyor systems utilize a combination of hooks, trolleys, and chains to transport hanging items.",https://bedes.lbl.gov/node/1c056f68-9701-4357-a841-f5830c807767,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9764705882352941
Other,7477,,,,,,
Unknown,7478,,,,,,
People,7479,2a62df68-4318-4e43-9e1a-420e625b7f16,People,People are human beings.,https://bedes.lbl.gov/node/2a62df68-4318-4e43-9e1a-420e625b7f16,38c6fe22-97d6-4316-b084-17077177fffa,1.0
Freight,7480,d7aabb10-de3b-43e3-98c2-d56fa73d682e,Freight,Freight is goods packaged in bulk for long-distance travel.,https://bedes.lbl.gov/node/d7aabb10-de3b-43e3-98c2-d56fa73d682e,38c6fe22-97d6-4316-b084-17077177fffa,1.0
Goods,7481,9d87e16d-4f5f-483d-b2a1-adfc1c34a1bd,Goods,Goods are any foods or manufactured items.,https://bedes.lbl.gov/node/9d87e16d-4f5f-483d-b2a1-adfc1c34a1bd,38c6fe22-97d6-4316-b084-17077177fffa,1.0
Other,7482,,,,,,
Unknown,7483,,,,,,
Programmable Thermostat,7484,0dce9545-e48c-45e3-a02a-8fb415d6ec08,Programmable,Or scheduled,https://bedes.lbl.gov/node/0dce9545-e48c-45e3-a02a-8fb415d6ec08,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9043478260869565
Manual Analog Thermostat,7485,,,,,,
Manual Digital Thermostat,7486,,,,,,
Manual On/Off,7487,,,,,,
EMCS,7488,,,,,,
Always On,7489,50a96337-9321-435a-96d5-dc4a8b3031e0,Always on,,https://bedes.lbl.gov/node/50a96337-9321-435a-96d5-dc4a8b3031e0,9f25b506-119d-4216-950e-8c2530512ce9,0.9555555555555556
Timer,7490,f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,Timer,,https://bedes.lbl.gov/node/f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,9f25b506-119d-4216-950e-8c2530512ce9,1.0
Other,7491,,,,,,
Unknown,7492,,,,,,
ENERGY STAR,7493,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,,https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,7494,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,7495,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,7496,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,7497,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,7498,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,7499,,,,,,
None,7500,,,,,,
Unknown,7501,,,,,,
Roof,7502,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up theÊtop exterior boundary of the premises envelope.Ê It isÊgenerally horizontal or sloped less than 60 degrees from horizontal.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
Mechanical Room,7503,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334
Mechanical Floor,7504,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9473809523809523
Penthouse,7505,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Interior,7506,ee8c4974-f7f5-4b23-afd3-5c025bf6c607,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Exterior,7507,4c4b6f76-164d-43ff-9b15-593283074f6c,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Closet,7508,54837e75-a992-4f16-8aab-72eac17e18bb,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/54837e75-a992-4f16-8aab-72eac17e18bb,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Garage,7509,cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Attic,7510,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,7511,,,,,,
Unknown,7512,,,,,,
Battery,7513,cd8af666-cee3-430e-ab54-95e4ecdad2e2,Battery,"Batteries are energy storage systems consisting of one or more cells, in which chemical energy is converted into electricity and used as a source of power.",https://bedes.lbl.gov/node/cd8af666-cee3-430e-ab54-95e4ecdad2e2,fb504df8-24ad-42a0-b05a-7662a0c772d8,1.0
Thermal Energy Storage,7514,5508416e-623d-472e-b8bd-2cf84ddfef30,Thermal energy storage,Storage of a chilled or heated elements to be be utilized at a later time.,https://bedes.lbl.gov/node/5508416e-623d-472e-b8bd-2cf84ddfef30,fb504df8-24ad-42a0-b05a-7662a0c772d8,0.9536363636363636
Pumped-Storage Hydroelectricity,7515,066bef03-03e5-4bfa-929a-5a1f04d306e0,Pumped-storage hydroelectricity,"Pumped hydroelectric energy storage is a type of potential energy storage where water is pumped from a reservoir up to another reservoir at a higher elevation. When electricity is needed, water is released from the upper reservoir through a hydroelectric turbine into the lower reservoir to generate electricity.",https://bedes.lbl.gov/node/066bef03-03e5-4bfa-929a-5a1f04d306e0,fb504df8-24ad-42a0-b05a-7662a0c772d8,0.9741935483870968
Flywheel,7516,1f70e42b-f8ac-46f2-8bdc-01e3e89a82e5,Flywheel,Flywheel energy storage is a form of kinetic energy comprised of a rotating mechanical device that is used to store rotational energy.,https://bedes.lbl.gov/node/1f70e42b-f8ac-46f2-8bdc-01e3e89a82e5,fb504df8-24ad-42a0-b05a-7662a0c772d8,1.0
Other,7517,,,,,,
Unknown,7518,,,,,,
Air,7519,9361718b-8f80-475a-9e64-8a33705f95ca,Air,A insulated glass unit (IGU) filled with 100% air,https://bedes.lbl.gov/node/9361718b-8f80-475a-9e64-8a33705f95ca,a0683926-ead9-4aa3-b5ba-75fbf36f289d,1.0
Ice,7520,76be16f7-0e29-4f43-ba00-39c650352c9a,Ice,Ice is usually stored to provide cooling services.,https://bedes.lbl.gov/node/76be16f7-0e29-4f43-ba00-39c650352c9a,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Pool water,7521,e156c891-fe86-469d-ad47-230679763c31,Pool water,Pool water heated by solar thermal collectors.,https://bedes.lbl.gov/node/e156c891-fe86-469d-ad47-230679763c31,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Domestic water,7522,9468adaa-1ded-4a30-985a-3aaf298ee647,Domestic water,"Domestic hot water is typically used for bathing, cooking, cleaning, and space heating.",https://bedes.lbl.gov/node/9468adaa-1ded-4a30-985a-3aaf298ee647,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Molten salt,7523,f5a2b6a9-e61f-4f01-9d31-42432c5cb3e4,Molten salt,"Molten salt is a means of storing heat at a high temperature. This is a current commercial technology used in conjunction with concentrated solar power for later use in electricity generation, to allow solar power to provide electricity on a more continuous basis. These molten salts (Potassium nitrate, Calcium nitrate, Sodium nitrate, Lithium nitrate, etc.) have the property to absorb and store the heat energy that is released to the water, to transfer energy when needed. To improve the salt properties it must be mixed in a eutectic mixture.",https://bedes.lbl.gov/node/f5a2b6a9-e61f-4f01-9d31-42432c5cb3e4,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Sand,7524,f514ae4b-43cd-4923-86f8-be6b81075eaa,Sand,"Sand storage includes sand particles as the heat collector, heat transfer and thermal energy storage media.",https://bedes.lbl.gov/node/f514ae4b-43cd-4923-86f8-be6b81075eaa,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Rock,7525,2a63f97a-0010-41f9-aa33-e3c8586140c1,Rock,"Rock storage material has thermal transfer medium characteristics include air, water and other phase-change materials.",https://bedes.lbl.gov/node/2a63f97a-0010-41f9-aa33-e3c8586140c1,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Chemical oxides,7526,cb6f23f5-e4b9-43be-9c47-dc0dc5e6de7d,Chemical oxides,Solar energy is stored chemically in reduced solid oxides. Heat is released at a constant temperature. Air is used as both the heat-transfer fluid and the chemical reactants. Oxide systems can be tailored to match input heat temperature.,https://bedes.lbl.gov/node/cb6f23f5-e4b9-43be-9c47-dc0dc5e6de7d,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1.0
Other,7527,,,,,,
Unknown,7528,,,,,,
Roof,7529,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up theÊtop exterior boundary of the premises envelope.Ê It isÊgenerally horizontal or sloped less than 60 degrees from horizontal.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
On grade,7530,98de0f60-f17c-4fa5-a728-12039813a23e,On grade,Located on the ground,https://bedes.lbl.gov/node/98de0f60-f17c-4fa5-a728-12039813a23e,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Building integrated,7531,740eccf3-bf25-4423-898f-a2385b7754fe,Building integrated,,https://bedes.lbl.gov/node/740eccf3-bf25-4423-898f-a2385b7754fe,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Other,7532,,,,,,
Unknown,7533,,,,,,
Standby generator,7534,aaac3395-354a-41f8-8cbe-79f9013b5d7b,Standby generator,Standby generator installed on-premises for back-up electricity production.,https://bedes.lbl.gov/node/aaac3395-354a-41f8-8cbe-79f9013b5d7b,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Turbine,7535,46fa8fef-3092-4ea3-aa60-f8bde0d10ec5,Turbine,"Turbines generate electricity from mechanical energy exerted by a renewable resource, such as wind, or steam pressure from fuel burning. The mechanical energy creates a high-speed rotation that turns an electrical generator to produce electricity.",https://bedes.lbl.gov/node/46fa8fef-3092-4ea3-aa60-f8bde0d10ec5,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Microturbine,7536,f637583a-48b4-4e75-a6b1-1b2a8e711b04,Microturbine,"Microturbines are small electricity generators that can burn a wide variety of fuels including natural gas, sour gases (high sulfur, low Btu content), and liquid fuels such as gasoline, kerosene, and diesel fuel/distillate heating oil. Microturbines use the fuel to create high-speed rotation that turns an electrical generator to produce electricity.",https://bedes.lbl.gov/node/f637583a-48b4-4e75-a6b1-1b2a8e711b04,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Fuel cell,7537,d4c5e0b1-7879-4f8a-ba4b-a9cdf8914ddf,Fuel cell,"A single fuel cell consists of an electrolyte sandwiched between two electrodes. Bipolar plates on either side of the cell help distribute gases and serve as current collectors. Depending on the application, a fuel cell stack may contain a few to hundreds of individual fuel cells layered together. This ""scalability"" makes fuel cells ideal for a wide variety of applications, such as stationary power stations, portable devices, and transportation.",https://bedes.lbl.gov/node/d4c5e0b1-7879-4f8a-ba4b-a9cdf8914ddf,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Gasification,7538,c91f8a23-5c0f-40f1-a697-1f463d8cef63,Gasification,"Gasification is a process that converts organic or fossil fuel based carbonaceous materials into carbon monoxide, hydrogen and carbon dioxide. This is achieved by reacting the material at high temperatures, without combustion, with a controlled amount of oxygen and/or steam. The resulting gas mixture is called syngas (from synthesis gas or synthetic gas) or producer gas and is itself a fuel.",https://bedes.lbl.gov/node/c91f8a23-5c0f-40f1-a697-1f463d8cef63,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Binary Cycle,7539,2aa99afc-56b0-4569-9184-8a006ff8a418,Binary cycle,"Binary cycle geothermal power generation plants differ from Dry Steam and Flash Steam systems in that the water or steam from the geothermal reservoir never comes in contact with the turbine/generator units. Low to moderately heated (below 400¡F) geothermal fluid and a secondary (hence, ""binary"") fluid with a much lower boiling point that water pass through a heat exchanger. Heat from the geothermal fluid causes the secondary fluid to flash to vapor, which then drives the turbines and subsequently, the generators. Binary cycle power plants are closed-loop systems and virtually nothing (except water vapor) is emitted to the atmosphere. Resources below 400¡F are the most common geothermal resource, suggesting binary-cycle power plants in the future will be binary-cycle plants.",https://bedes.lbl.gov/node/2aa99afc-56b0-4569-9184-8a006ff8a418,d3107e23-f59e-452e-aaae-b7a43ff286d0,0.9484848484848484
Anaerobic biodigester,7540,a82e5ce1-2070-4020-8820-fe4b304263db,Anaerobic biodigester,"An anaerobic biodigester, contains methane, a natural by-product of anaerobic digestion of landfill refuse, sewage, and other products, which can be converted into electricity through conventional combustion processes. Equipping landfills and other facility premises (e.g., wastewater and manure treatment facilities) to capture biogas provides a source of on-site generation from a byproduct that would otherwise be wasted.",https://bedes.lbl.gov/node/a82e5ce1-2070-4020-8820-fe4b304263db,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Hydrokinetic,7541,12d3cbcb-72db-4810-b983-237ae7a7d9d3,Hydrokinetic,"Systems that use the natural flow of water rather than damming or diverting flow through conventional turbines. Designs may include pistons, turbines, and pumps. Systems are typically installed in rivers and ocean areas with strong tidal flows.",https://bedes.lbl.gov/node/12d3cbcb-72db-4810-b983-237ae7a7d9d3,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Solar parabolic trough,7542,6fc844fc-556b-4ddd-9aa8-ba4d2e0ed286,Solar parabolic trough,"Solar parabolic troughs are a type of linear concentrator system that collects the sun's energy using long rectangular, curved (U-shaped) mirrors where receiver tubes are positioned along the focal line of each parabolic mirror. The mirrors are tilted toward the sun, focusing sunlight on tubes (or receivers) that run the length of the mirrors. The reflected sunlight heats a fluid flowing through the tubes. The hot fluid then is used to boil water in a conventional steam-turbine generator to produce electricity.",https://bedes.lbl.gov/node/6fc844fc-556b-4ddd-9aa8-ba4d2e0ed286,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Solar power tower,7543,6b4f66a7-c175-4e5f-87e5-3d4c5598c752,Solar power tower,"A power tower system uses a large field of flat, sun-tracking mirrors known as heliostats to focus and concentrate sunlight onto a receiver on the top of a tower. A heat-transfer fluid heated in the receiver is used to generate steam, which, in turn, is used in a conventional turbine generator to produce electricity. Some power towers use water/steam as the heat-transfer fluid. Other advanced designs are experimenting with molten nitrate salt because of its superior heat-transfer and energy-storage capabilities. The energy-storage capability, or thermal storage, allows the system to continue to dispatch electricity during cloudy weather or at night.",https://bedes.lbl.gov/node/6b4f66a7-c175-4e5f-87e5-3d4c5598c752,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Wind,7544,22c5d895-4a90-48f0-90e9-bd8628c3585a,Wind,Generic energy generation system powered by wind,https://bedes.lbl.gov/node/22c5d895-4a90-48f0-90e9-bd8628c3585a,d3107e23-f59e-452e-aaae-b7a43ff286d0,1.0
Other,7545,,,,,,
Unknown,7546,,,,,,
AC to AC,7547,a66aaab6-f0dd-497b-9296-75524d6abef2,AC to AC,An external ac-ac power supply is an EPS designed to convert line voltage ac input into lower voltage ac output.,https://bedes.lbl.gov/node/a66aaab6-f0dd-497b-9296-75524d6abef2,1789ab8b-4e42-4eaf-bae1-8698234c1f92,1.0
AC to DC,7548,8e4ffa71-32ed-4263-a16b-81916ca5510d,AC to DC,An external ac-dc power supply is an EPS designed to convert line voltage ac input into lower voltage dc output.,https://bedes.lbl.gov/node/8e4ffa71-32ed-4263-a16b-81916ca5510d,1789ab8b-4e42-4eaf-bae1-8698234c1f92,1.0
Low Voltage,7549,d2b6cb4c-956f-4d73-972d-3f9e4f60da9e,Low voltage,A low voltage model is an external power supply with a nameplate output voltage likely less than 6 volts and a nameplate output current greater than or equal to 550 milliamps.,https://bedes.lbl.gov/node/d2b6cb4c-956f-4d73-972d-3f9e4f60da9e,1789ab8b-4e42-4eaf-bae1-8698234c1f92,0.9636363636363636
No Load,7550,a8c587fc-454c-4107-b651-c1b67ea11b81,No load,"The condition in which the input of a power supply is connected to an ac source consistent with the power supplyÕs nameplate ac voltage, but the output is not connected to a product or any other load.",https://bedes.lbl.gov/node/a8c587fc-454c-4107-b651-c1b67ea11b81,1789ab8b-4e42-4eaf-bae1-8698234c1f92,0.9333333333333333
Other,7551,,,,,,
Unknown,7552,,,,,,
