attribute_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance
NumberOfDiscreteFanSpeedsHeating,1764,Audits.Audit.Systems.FanSystems.FanSystem.NumberOfDiscreteFanSpeedsHeating,5270ef0e-52a7-4fe6-873e-9ec74434c386,Number Of Discrete Fan Speeds,HVAC,"The number of discrete operating speeds for the supply-fan motor, excluding ""off."" Only used if flow control is ""stepped""",https://bedes.lbl.gov/node/5270ef0e-52a7-4fe6-873e-9ec74434c386,0.9286637931034482
MotorSystems,,,,,,,,
MotorSystem,,,,,,,,
MotorRPM,,,,,,,,
MotorBrakeHP,,,,,,,,
MotorHP,,,,,,,,
MotorEfficiency,,,,,,,,
DriveEfficiency,,,,,,,,
FullLoadAmps,,,,,,,,
MotorPoleCount,,,,,,,,
MotorEnclosureType,1788,Audits.Audit.Systems.MotorSystems.MotorSystem.MotorEnclosureType,c4745bd4-714d-44b9-8912-1e826171b018,Motor Enclosure,Loads,Enclosing environment of the motor.,https://bedes.lbl.gov/node/c4745bd4-714d-44b9-8912-1e826171b018,0.9422222222222223
MotorApplication,,,,,,,,
HeatRecoverySystems,1804,Audits.Audit.Systems.HeatRecoverySystems,0efdc02c-d425-4b93-9a55-598be7e34977,Heat Recovery Type,HVAC,Type of heat recovery between two systems.,https://bedes.lbl.gov/node/0efdc02c-d425-4b93-9a55-598be7e34977,0.9029239766081871
HeatRecoverySystem,1805,Audits.Audit.Systems.HeatRecoverySystems.HeatRecoverySystem,0efdc02c-d425-4b93-9a55-598be7e34977,Heat Recovery Type,HVAC,Type of heat recovery between two systems.,https://bedes.lbl.gov/node/0efdc02c-d425-4b93-9a55-598be7e34977,0.9111111111111111
HeatRecoveryEfficiency,,,,,,,,
EnergyRecoveryEfficiency,,,,,,,,
HeatRecoveryType,1808,Audits.Audit.Systems.HeatRecoverySystems.HeatRecoverySystem.HeatRecoveryType,0efdc02c-d425-4b93-9a55-598be7e34977,Heat Recovery Type,HVAC,Type of heat recovery between two systems.,https://bedes.lbl.gov/node/0efdc02c-d425-4b93-9a55-598be7e34977,0.9777777777777777
SystemIDReceivingHeat,,,,,,,,
SystemIDProvidingHeat,,,,,,,,
WallSystems,,,,,,,,
WallSystem,,,,,,,,
ExteriorWallConstruction,,,,,,,,
ExteriorWallFinish,,,,,,,,
ExteriorWallColor,,,,,,,,
WallInsulations,,,,,,,,
WallInsulation,,,,,,,,
WallInsulationApplication,,,,,,,,
WallInsulationMaterial,,,,,,,,
WallInsulationThickness,,,,,,,,
WallInsulationContinuity,,,,,,,,
WallInsulationCondition,,,,,,,,
WallInsulationLocation,,,,,,,,
WallInsulationRValue,,,,,,,,
WallRValue,,,,,,,,
WallUFactor,,,,,,,,
WallFramingMaterial,,,,,,,,
WallFramingSpacing,,,,,,,,
WallFramingDepth,,,,,,,,
WallFramingFactor,,,,,,,,
CMUFill,,,,,,,,
WallExteriorSolarAbsorptance,,,,,,,,
WallExteriorThermalAbsorptance,,,,,,,,
InteriorVisibleAbsorptance,,,,,,,,
ExteriorRoughness,,,,,,,,
RoofSystems,,,,,,,,
RoofSystem,,,,,,,,
RoofConstruction,,,,,,,,
SpecialRoofClassification,,,,,,,,
RoofFinish,,,,,,,,
RoofColor,,,,,,,,
RoofInsulation,,,,,,,,
RoofInsulationApplication,,,,,,,,
RoofInsulationMaterial,,,,,,,,
RoofInsulationThickness,,,,,,,,
RoofInsulationContinuity,,,,,,,,
RoofInsulationCondition,,,,,,,,
RoofInsulationRValue,,,,,,,,
DeckType,,,,,,,,
RoofRValue,,,,,,,,
RoofUFactor,,,,,,,,
RoofFramingMaterial,,,,,,,,
RoofFramingSpacing,,,,,,,,
RoofFramingDepth,,,,,,,,
RoofFramingFactor,,,,,,,,
RoofSlope,,,,,,,,
RadiantBarrier,1875,Audits.Audit.Systems.RoofSystems.RoofSystem.RadiantBarrier,5cb6066d-5de5-449f-ad6a-6bb51af01e9d,Radiant Barrier,Envelope,Type of radiant barrier in the construction,https://bedes.lbl.gov/node/5cb6066d-5de5-449f-ad6a-6bb51af01e9d,0.9866666666666667
RoofExteriorSolarAbsorptance,,,,,,,,
RoofExteriorSolarReflectanceIndex,,,,,,,,
RoofExteriorThermalAbsorptance,,,,,,,,
CeilingSystems,,,,,,,,
CeilingSystem,,,,,,,,
CeilingConstruction,,,,,,,,
CeilingFinish,,,,,,,,
CeilingColor,,,,,,,,
CeilingInsulation,,,,,,,,
CeilingInsulationApplication,,,,,,,,
CeilingInsulationMaterial,,,,,,,,
CeilingInsulationThickness,,,,,,,,
CeilingInsulationContinuity,,,,,,,,
CeilingInsulationCondition,,,,,,,,
CeilingRValue,,,,,,,,
CeilingUFactor,,,,,,,,
CeilingFramingMaterial,,,,,,,,
CeilingFramingSpacing,,,,,,,,
CeilingFramingDepth,,,,,,,,
CeilingFramingFactor,,,,,,,,
CeilingVisibleAbsorptance,,,,,,,,
FenestrationSystems,1909,Audits.Audit.Systems.FenestrationSystems,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.9263157894736842
FenestrationSystem,1910,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.9333333333333333
FenestrationType,1911,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationType,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.95
Window,,,,,,,,
WindowLayout,,,,,,,,
WindowOrientation,,,,,,,,
WindowSillHeight,,,,,,,,
AssemblyType,,,,,,,,
WindowHeight,,,,,,,,
WindowWidth,,,,,,,,
WindowHorizontalSpacing,,,,,,,,
ExteriorShadingType,,,,,,,,
OverhangHeightAboveWindow,,,,,,,,
OverhangProjection,,,,,,,,
VerticalFinDepth,,,,,,,,
DistanceBetweenVerticalFins,,,,,,,,
VerticalEdgeFinOnly,,,,,,,,
LightShelves,,,,,,,,
LightShelfDistanceFromTop,,,,,,,,
LightShelfExteriorProtrusion,,,,,,,,
LightShelfInteriorProtrusion,,,,,,,,
InteriorShadingType,,,,,,,,
Skylight,,,,,,,,
SkylightLayout,,,,,,,,
SkylightPitch,,,,,,,,
SkylightWindowTreatments,,,,,,,,
SkylightSolarTube,,,,,,,,
Door,,,,,,,,
ExteriorDoorType,,,,,,,,
Vestibule,,,,,,,,
DoorOperation,,,,,,,,
DoorGlazedAreaFraction,,,,,,,,
FenestrationFrameMaterial,1943,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationFrameMaterial,94def164-4be5-4ffb-9603-b179d31d5e33,Fenestration Frame Material,Envelope,The construction and material used in the frame of the fenestration product. Some frames are made of combinations of materials. This characterization also include whether an aluminum frame has a thermal break as part of the construction,https://bedes.lbl.gov/node/94def164-4be5-4ffb-9603-b179d31d5e33,0.9851851851851852
FenestrationOperation,1944,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationOperation,e9a37d51-dadc-434e-b790-73230e352de0,Fenestration Operation,Envelope,Characterization of whether a fenestration product can be opened.,https://bedes.lbl.gov/node/e9a37d51-dadc-434e-b790-73230e352de0,0.990909090909091
Weatherstripped,,,,,,,,
TightnessFitCondition,,,,,,,,
GlassType,,,,,,,,
FenestrationGasFill,1948,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationGasFill,a0683926-ead9-4aa3-b5ba-75fbf36f289d,Fenestration Gas Fill,Envelope,"For a sealed glazing system (commonly called an Insulated Glass Unit (IGU), the gas that is found between the panes of glass.",https://bedes.lbl.gov/node/a0683926-ead9-4aa3-b5ba-75fbf36f289d,0.9809523809523809
FenestrationGlassLayers,1949,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationGlassLayers,701f88cb-820d-4cc4-8000-7db6348b591e,Fenestration Glass Layer Description,Envelope,A description of the number of layers of glass in a fenestration glazing system.,https://bedes.lbl.gov/node/701f88cb-820d-4cc4-8000-7db6348b591e,0.9277777777777778
FenestrationRValue,1950,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationRValue,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.9333333333333333
FenestrationUFactor,1951,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.FenestrationUFactor,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.9263157894736842
SolarHeatGainCoefficient,1952,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.SolarHeatGainCoefficient,5df5cf85-3552-44e3-a6a7-022c9b84610b,Solar Heat Gain Coefficient,Envelope,"The ratio of the solar heat gain entering the space through the fenestration product to the incident solar radiation. Solar heat gain includes directly transmitted solar heat and that portion of the absorbed solar radiation which is then reradiated, conducted, or convected into the space. Legal values: 0-1.",https://bedes.lbl.gov/node/5df5cf85-3552-44e3-a6a7-022c9b84610b,0.9777777777777777
VisibleTransmittance,1953,Audits.Audit.Systems.FenestrationSystems.FenestrationSystem.VisibleTransmittance,c5402440-9d7c-4157-be40-2d1c57326363,Visible Transmittance,Envelope,The fraction of radiation in the visible solar spectrum (0.4 to 0.7 micrometers) that passes through a material. Legal values: 0-1.,https://bedes.lbl.gov/node/c5402440-9d7c-4157-be40-2d1c57326363,0.9904761904761905
FoundationSystems,,,,,,,,
FoundationSystem,,,,,,,,
GroundCoupling,,,,,,,,
SlabOnGrade,,,,,,,,
SlabArea,,,,,,,,
SlabPerimeter,,,,,,,,
SlabExposedPerimeter,,,,,,,,
SlabInsulationThickness,,,,,,,,
SlabRValue,,,,,,,,
SlabUFactor,,,,,,,,
SlabInsulationCondition,,,,,,,,
SlabInsulationOrientation,,,,,,,,
SlabHeating,,,,,,,,
Crawlspace,,,,,,,,
CrawlspaceVenting,,,,,,,,
Ventilated,,,,,,,,
FloorInsulationThickness,,,,,,,,
FloorInsulationCondition,,,,,,,,
FloorRValue,,,,,,,,
FloorUFactor,,,,,,,,
FloorFramingSpacing,,,,,,,,
FloorFramingDepth,,,,,,,,
FloorFramingFactor,,,,,,,,
Unventilated,,,,,,,,
FoundationWallConstruction,,,,,,,,
FoundationHeightAboveGrade,1999,Audits.Audit.Systems.FoundationSystems.FoundationSystem.GroundCoupling.Basement.FoundationHeightAboveGrade,aa58e3ac-0653-415b-b64a-586009ca8b83,Foundation Height,Envelope,"Height of the premises foundation. The Location term can be used to further refine this definition, such as Foundation Height Above Grade or Foundation Height Below Grade.",https://bedes.lbl.gov/node/aa58e3ac-0653-415b-b64a-586009ca8b83,0.9113122171945701
FoundationWallInsulationThickness,,,,,,,,
FoundationWallRValue,,,,,,,,
FoundationWallUFactor,,,,,,,,
FoundationWallInsulationCondition,,,,,,,,
FoundationWallInsulationContinuity,,,,,,,,
Basement,,,,,,,,
BasementConditioning,,,,,,,,
FloorCovering,,,,,,,,
FloorConstructionType,,,,,,,,
PlumbingPenetrationSealing,2016,Audits.Audit.Systems.FoundationSystems.FoundationSystem.PlumbingPenetrationSealing,c5a97560-3822-465d-9327-67611ab8fa9e,Plumbing Penetration Sealing,Envelope,Type of plumbing penetration sealing,https://bedes.lbl.gov/node/c5a97560-3822-465d-9327-67611ab8fa9e,0.9857142857142858
CriticalITSystems,,,,,,,,
CriticalITSystem,,,,,,,,
ITSystemType,,,,,,,,
ITPeakPower,,,,,,,,
ITStandbyPower,,,,,,,,
ITNominalPower,,,,,,,,
PlugLoads,,,,,,,,
PlugLoad,,,,,,,,
PlugLoadType,,,,,,,,
PlugLoadPeakPower,,,,,,,,
PlugLoadStandbyPower,,,,,,,,
PlugLoadNominalPower,,,,,,,,
MiscellaneousElectricLoad,,,,,,,,
ProcessLoads,2164,Audits.Audit.Systems.ProcessLoads,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,Process Load Type,Loads,Plug load essential to routine processes.,https://bedes.lbl.gov/node/55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9127450980392157
ProcessLoad,2165,Audits.Audit.Systems.ProcessLoads.ProcessLoad,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,Process Load Type,Loads,Plug load essential to routine processes.,https://bedes.lbl.gov/node/55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9294117647058824
ProcessLoadType,2166,Audits.Audit.Systems.ProcessLoads.ProcessLoad.ProcessLoadType,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,Process Load Type,Loads,Plug load essential to routine processes.,https://bedes.lbl.gov/node/55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9764705882352941
ProcessLoadPeakPower,,,,,,,,
ProcessLoadStandbyPower,,,,,,,,
HeatGainFraction,,,,,,,,
MiscellaneousGasLoad,,,,,,,,
ConveyanceSystems,2717,Audits.Audit.Measures.Measure.TechnologyCategories.TechnologyCategory.ConveyanceSystems,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,Conveyance System Type,Loads,Equipment used to transporting someone or something from one place to another.,https://bedes.lbl.gov/node/787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9336898395721925
ConveyanceSystem,2237,Audits.Audit.Systems.ConveyanceSystems.ConveyanceSystem,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,Conveyance System Type,Loads,Equipment used to transporting someone or something from one place to another.,https://bedes.lbl.gov/node/787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9454545454545455
ConveyanceSystemType,2238,Audits.Audit.Systems.ConveyanceSystems.ConveyanceSystem.ConveyanceSystemType,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,Conveyance System Type,Loads,Equipment used to transporting someone or something from one place to another.,https://bedes.lbl.gov/node/787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9818181818181818
ConveyanceLoadType,2239,Audits.Audit.Systems.ConveyanceSystems.ConveyanceSystem.ConveyanceLoadType,38c6fe22-97d6-4316-b084-17077177fffa,Conveyance Load Type,Loads,Type of load that the conveyance system usually transports.,https://bedes.lbl.gov/node/38c6fe22-97d6-4316-b084-17077177fffa,0.98
ConveyancePeakPower,,,,,,,,
ConveyanceStandbyPower,,,,,,,,
OnSiteStorageTransmissionGenerationSystems,,,,,,,,
OnSiteStorageTransmissionGenerationSystem,,,,,,,,
EnergyConversionType,,,,,,,,
Storage,,,,,,,,
EnergyStorageTechnology,2310,Audits.Audit.Systems.OnSiteStorageTransmissionGenerationSystems.OnSiteStorageTransmissionGenerationSystem.EnergyConversionType.Storage.EnergyStorageTechnology,fb504df8-24ad-42a0-b05a-7662a0c772d8,Energy Storage Technology,Generation and Storage Equipment,"A few different forms of energy storage systems exist including: potential, kinetic, chemical and thermal. The critical factors of any storage device are application (type and size), costs, cycle efficiency and longevity.",https://bedes.lbl.gov/node/fb504df8-24ad-42a0-b05a-7662a0c772d8,0.984
ThermalMedium,2311,Audits.Audit.Systems.OnSiteStorageTransmissionGenerationSystems.OnSiteStorageTransmissionGenerationSystem.EnergyConversionType.Storage.ThermalMedium,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,Thermal Medium,Generation and Storage Equipment,Type of material used in thermal energy storage technology.,https://bedes.lbl.gov/node/5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,0.9857142857142858
Generation,,,,,,,,
OnSiteGenerationType,,,,,,,,
PV,,,,,,,,
PhotovoltaicSystemNumberOfModulesPerArray,,,,,,,,
PhotovoltaicSystemNumberOfArrays,,,,,,,,
PhotovoltaicSystemMaximumPowerOutput,,,,,,,,
PhotovoltaicSystemInverterEfficiency,,,,,,,,
PhotovoltaicSystemArrayAzimuth,,,,,,,,
PhotovoltaicSystemRackingSystemTiltAngleMin,,,,,,,,
PhotovoltaicSystemRackingSystemTiltAngleMax,,,,,,,,
PhotovoltaicSystemLocation,,,,,,,,
PhotovoltaicModuleRatedPower,,,,,,,,
PhotovoltaicModuleLength,,,,,,,,
PhotovoltaicModuleWidth,,,,,,,,
OtherEnergyGenerationTechnology,,,,,,,,
OutputResourceType,2328,Audits.Audit.Systems.OnSiteStorageTransmissionGenerationSystems.OnSiteStorageTransmissionGenerationSystem.EnergyConversionType.Generation.OnSiteGenerationType.Other.OutputResourceType,b4c8f7e2-1ee6-45a8-9b07-f743e50c29dc,Output Resource Type,Global Terms,Resource or fuel produced by the system and used as energy on the premises. See Resource type for complete list of resources.,https://bedes.lbl.gov/node/b4c8f7e2-1ee6-45a8-9b07-f743e50c29dc,0.98
ExternalPowerSupply,2329,Audits.Audit.Systems.OnSiteStorageTransmissionGenerationSystems.OnSiteStorageTransmissionGenerationSystem.EnergyConversionType.Generation.ExternalPowerSupply,1789ab8b-4e42-4eaf-bae1-8698234c1f92,External Power Supply Mode,Loads,"Designed to convert line voltage ac input into lower voltage ac or dc output, convert to only one output voltage at a time, contained in a separate physical enclosure from the end-use product, and does not have batteries or battery packs that physically attach directly (including those that are removable) to the power supply unit.",https://bedes.lbl.gov/node/1789ab8b-4e42-4eaf-bae1-8698234c1f92,0.9461538461538461
BackupGenerator,,,,,,,,
DemandReduction,,,,,,,,
Pools,,,,,,,,
Pool,,,,,,,,
PoolType,,,,,,,,
PoolSizeCategory,2400,Audits.Audit.Systems.Pools.Pool.PoolSizeCategory,63fce7c2-6156-4ad2-9407-5c02d302f001,Pool Size Category,Loads,Categorical size of a pool.,https://bedes.lbl.gov/node/63fce7c2-6156-4ad2-9407-5c02d302f001,0.9777777777777777
PoolArea,,,,,,,,
PoolVolume,,,,,,,,
PumpDutyCycle,,,,,,,,
Heated,,,,,,,,
WaterTemperature,,,,,,,,
HoursUncovered,,,,,,,,
WaterUses,,,,,,,,
WaterUse,,,,,,,,
WaterUseType,,,,,,,,
LowFlowFixtures,,,,,,,,
WaterFixtureRatedFlowRate,,,,,,,,
WaterFixtureVolumePerCycle,,,,,,,,
WaterFixtureCyclesPerDay,,,,,,,,
WaterFixtureFractionHotWater,,,,,,,,
WaterResource,,,,,,,,
AirInfiltrationSystems,2542,Audits.Audit.Systems.AirInfiltrationSystems,d756b059-1c98-40cc-8817-e9855528faf5,Air Infiltration Test,Envelope,Type of air infiltration test performed on the premises,https://bedes.lbl.gov/node/d756b059-1c98-40cc-8817-e9855528faf5,0.9112794612794614
AirInfiltrationSystem,2543,Audits.Audit.Systems.AirInfiltrationSystems.AirInfiltrationSystem,d756b059-1c98-40cc-8817-e9855528faf5,Air Infiltration Test,Envelope,Type of air infiltration test performed on the premises,https://bedes.lbl.gov/node/d756b059-1c98-40cc-8817-e9855528faf5,0.9203703703703703
Tightness,,,,,,,,
AirInfiltrationValue,2545,Audits.Audit.Systems.AirInfiltrationSystems.AirInfiltrationSystem.AirInfiltrationValue,dac5fabd-c11f-475f-b897-5079a435382f,Air Infiltration Value,Envelope,The measured value from the Air Infiltration test.,https://bedes.lbl.gov/node/dac5fabd-c11f-475f-b897-5079a435382f,0.9787878787878788
AirInfiltrationValueUnits,2546,Audits.Audit.Systems.AirInfiltrationSystems.AirInfiltrationSystem.AirInfiltrationValueUnits,06aa5aca-890c-4b24-965a-edad902f16c6,Air Infiltration Value Units,Envelope,The units of measure for the Air Infiltration Value field.,https://bedes.lbl.gov/node/06aa5aca-890c-4b24-965a-edad902f16c6,0.975
AirInfiltrationTest,2547,Audits.Audit.Systems.AirInfiltrationSystems.AirInfiltrationSystem.AirInfiltrationTest,d756b059-1c98-40cc-8817-e9855528faf5,Air Infiltration Test,Envelope,Type of air infiltration test performed on the premises,https://bedes.lbl.gov/node/d756b059-1c98-40cc-8817-e9855528faf5,0.9777777777777777
WaterInfiltrationSystems,,,,,,,,
WaterInfiltrationSystem,,,,,,,,
LocationsOfExteriorWaterIntrusionDamage,,,,,,,,
LocationsOfInteriorWaterIntrusionDamage,,,,,,,,
Schedules,2662,Audits.Audit.Schedules,2379417d-0ab6-4185-8a4b-d4af18922b7e,Schedule Day,Controls and Operations,Day(s) this schedule applies to.,https://bedes.lbl.gov/node/2379417d-0ab6-4185-8a4b-d4af18922b7e,0.9111111111111111
Schedule,2663,Audits.Audit.Schedules.Schedule,2379417d-0ab6-4185-8a4b-d4af18922b7e,Schedule Day,Controls and Operations,Day(s) this schedule applies to.,https://bedes.lbl.gov/node/2379417d-0ab6-4185-8a4b-d4af18922b7e,0.9333333333333333
SchedulePeriodBeginDate,2664,Audits.Audit.Schedules.Schedule.SchedulePeriodBeginDate,f72b9471-815f-498e-a455-091445238ee1,Schedule Period Begin Day,Controls and Operations,The day when this schedule period takes effect.,https://bedes.lbl.gov/node/f72b9471-815f-498e-a455-091445238ee1,0.9506086956521739
SchedulePeriodEndDate,2665,Audits.Audit.Schedules.Schedule.SchedulePeriodEndDate,8dd6ee35-8f0a-4a7a-8e0b-39c1fc267699,Schedule Period End Day,Controls and Operations,The day when this schedule period ends.,https://bedes.lbl.gov/node/8dd6ee35-8f0a-4a7a-8e0b-39c1fc267699,0.9461697722567287
ScheduleDetails,2666,Audits.Audit.Schedules.Schedule.ScheduleDetails,2379417d-0ab6-4185-8a4b-d4af18922b7e,Schedule Day,Controls and Operations,Day(s) this schedule applies to.,https://bedes.lbl.gov/node/2379417d-0ab6-4185-8a4b-d4af18922b7e,0.9
DayType,,,,,,,,
ScheduleCategory,2668,Audits.Audit.Schedules.Schedule.ScheduleDetails.ScheduleCategory,53f72e97-eb3c-4a86-82b5-edbde2cb11b3,Schedule Category,Controls and Operations,The category this schedule applies to.,https://bedes.lbl.gov/node/53f72e97-eb3c-4a86-82b5-edbde2cb11b3,0.9882352941176471
DayStartTime,2669,Audits.Audit.Schedules.Schedule.ScheduleDetails.DayStartTime,1c657b2e-c0c8-4eca-a650-2d4aa84653d6,Day Start Time,Controls and Operations,"In military time (0000 start of day). If the night before the schedule runs into this day, then start time is 0000, while yesterday's end time is 2400. For example, a nightclub may be open from 8PM Friday to 2AM Saturday, then on Friday: Day Start Time is 2000 and Day End Time is 2400, and on Saturday: Dat Start Time is 0000 and Day End Hour is 0200.",https://bedes.lbl.gov/node/1c657b2e-c0c8-4eca-a650-2d4aa84653d6,0.9666666666666667
DayEndTime,2670,Audits.Audit.Schedules.Schedule.ScheduleDetails.DayEndTime,7123187e-4b6e-49de-a577-a6429f78e965,Day End Time,Controls and Operations,"In military time (0000 start of day). If the end hour is the next day, then this day ends at 2400 and the next starts at 0000 and ends at closing time. For example, a nightclub may be open from 8PM Friday to 2AM Saturday, then on Friday: Day Start Time is 2000 and Day End Time is 2400, and on Saturday: Dat Start Time is 0000 and Day End Hour is 0200.",https://bedes.lbl.gov/node/7123187e-4b6e-49de-a577-a6429f78e965,0.9611111111111111
PartialOperationPercentage,2671,Audits.Audit.Schedules.Schedule.ScheduleDetails.PartialOperationPercentage,ff26322c-4f46-4c43-8c02-dad3b5277e49,Partial Operation Percentage,Controls and Operations,"Percent of category that is in operation. If Schedule Category is Occupancy, then the percent of occupants from typical max. If Schedule Category is an equipment, then power as a percent of installed capacity.",https://bedes.lbl.gov/node/ff26322c-4f46-4c43-8c02-dad3b5277e49,0.9857142857142858
Measures,,,,,,,,
Measure,,,,,,,,
TypeOfMeasure,,,,,,,,
Replacement,,,,,,,,
ExistingSystemReplaced,,,,,,,,
AlternativeSystemReplacement,,,,,,,,
ExistingScheduleAffected,,,,,,,,
ModifiedSchedule,,,,,,,,
ModificationRetrocommissioning,,,,,,,,
ExistingSystemAffected,,,,,,,,
ModifiedSystem,,,,,,,,
Addition,,,,,,,,
AlternativeSystemAdded,,,,,,,,
Removal,,,,,,,,
ExistingSystemRemoved,,,,,,,,
SystemCategoryAffected,,,,,,,,
PremisesAffected,,,,,,,,
PremiseAffected,,,,,,,,
MeasureCoverage,,,,,,,,
TechnologyCategories,2701,Audits.Audit.Measures.Measure.TechnologyCategories,51fa4451-d4d8-44ea-8780-f3619027a281,Technology Category,Measures,Authorized technology category as defined by the Federal Energy Management Program. Categories are inclusive of systems defined.,https://bedes.lbl.gov/node/51fa4451-d4d8-44ea-8780-f3619027a281,0.9489473684210527
TechnologyCategory,2702,Audits.Audit.Measures.Measure.TechnologyCategories.TechnologyCategory,51fa4451-d4d8-44ea-8780-f3619027a281,Technology Category,Measures,Authorized technology category as defined by the Federal Energy Management Program. Categories are inclusive of systems defined.,https://bedes.lbl.gov/node/51fa4451-d4d8-44ea-8780-f3619027a281,0.9894736842105263
BoilerPlantImprovements,,,,,,,,
MeasureName,,,,,,,,
ChillerPlantImprovements,,,,,,,,
BuildingAutomationSystems,,,,,,,,
OtherHVAC,2709,Audits.Audit.Measures.Measure.TechnologyCategories.TechnologyCategory.OtherHVAC,09d22d38-ffbc-494d-84ea-8eab196c579e,Other HVAC Type,HVAC,"Type of space conditioning equipment that is not classified as heating, cooling, or air-distribution. This category includes ventilation, dehumidification, humidification, and air cleaning systems.",https://bedes.lbl.gov/node/09d22d38-ffbc-494d-84ea-8eab196c579e,0.92
LightingImprovements,,,,,,,,
BuildingEnvelopeModifications,,,,,,,,
ChilledWaterHotWaterAndSteamDistributionSystems,,,,,,,,
OtherElectricMotorsAndDrives,,,,,,,,
Refrigeration,2721,Audits.Audit.Measures.Measure.TechnologyCategories.TechnologyCategory.Refrigeration,8eccedba-beab-4932-99bb-90e3ab213c2f,Refrigerant,HVAC,The type of refrigerant used in the heat pump,https://bedes.lbl.gov/node/8eccedba-beab-4932-99bb-90e3ab213c2f,0.9510489510489512
DistributedGeneration,,,,,,,,
RenewableEnergySystems,,,,,,,,
EnergyDistributionSystems,,,,,,,,
ServiceHotWaterSystems,,,,,,,,
WaterAndSewerConservationSystems,,,,,,,,
ElectricalPeakShavingLoadShifting,,,,,,,,
EnergyCostReductionThroughRateAdjustments,,,,,,,,
EnergyRelatedProcessImprovements,,,,,,,,
AdvancedMeteringSystems,,,,,,,,
PlugLoadReductions,,,,,,,,
DataCenterImprovements,,,,,,,,
FutureOtherECMs,,,,,,,,
HealthAndSafety,,,,,,,,
Uncategorized,,,,,,,,
MeasureScaleOfApplication,,,,,,,,
LongDescription,2752,Audits.Audit.Measures.Measure.LongDescription,57337b4c-d877-4ed4-9c91-7e76f75200e3,Description,Global Terms,A longer text description.,https://bedes.lbl.gov/node/57337b4c-d877-4ed4-9c91-7e76f75200e3,0.9111111111111111
MeasureSavingsAnalysis,,,,,,,,
MeasureRank,,,,,,,,
AnnualSavingsSiteEnergy,,,,,,,,
AnnualSavingsSourceEnergy,,,,,,,,
AnnualSavingsCost,,,,,,,,
AnnualSavingsByFuels,,,,,,,,
AnnualSavingsByFuel,,,,,,,,
AnnualSavingsNativeUnits,,,,,,,,
EnergyResource,,,,,,,,
